序號,答案
20240420100004,316.91
20240420101004,359.67
20240420102004,400.61
20240420103004,417.28
20240420104004,410.82
20240420105004,352.16
20240420110004,407.35
20240420111004,418.03
20240420112004,396.72
20240420113004,380.17
20240420114004,356.79
20240420115004,320.07
20240420120004,268.54
20240420121004,222.13
20240420122004,174.16
20240420123004,132.7
20240420124004,86.26
20240420125004,36.38
20240420130004,10.62
20240420131004,52.79
20240420132004,99.41
20240420133004,150.8
20240420134004,190.72
20240420135004,192.17
20240420140004,109.4
20240420141004,118.04
20240420142004,121.42
20240420143004,127.59
20240420144004,139.12
20240420145004,150.65
20240420150004,161.93
20240420151004,168.03
20240420152004,167.05
20240420153004,156.9
20240420154004,132.53
20240420155004,97.72
20240420160004,67.21
20240420161004,56.25
20240420162004,112.91
20240420163004,206.23
20240420164004,246.32
20240420165004,265.52
20240422090004,809.76
20240422091004,274.24
20240422092004,298.57
20240422093004,287.61
20240422094004,312.89
20240422095004,319.73
20240422100004,316.91
20240422101004,359.67
20240422102004,400.61
20240422103004,417.28
20240422104004,410.82
20240422105004,352.16
20240422110004,392.31
20240422111004,403.04
20240422112004,380.99
20240422113004,365.02
20240422114004,339.75
20240422115004,301.28
20240422120004,251.32
20240422121004,212.91
20240422122004,172.54
20240422123004,132.2
20240422124004,86.15
20240422125004,37.02
20240422130004,10.62
20240422131004,52.79
20240422132004,99.41
20240422133004,150.8
20240422134004,190.72
20240422135004,192.17
20240422140004,109.4
20240422141004,118.04
20240422142004,121.42
20240422143004,127.59
20240422144004,139.12
20240422145004,150.65
20240422150004,161.93
20240422151004,168.03
20240422152004,167.05
20240422153004,156.9
20240422154004,132.53
20240422155004,97.72
20240422160004,67.21
20240422161004,56.25
20240422162004,112.91
20240422163004,206.23
20240422164004,246.32
20240422165004,265.52
20240513090004,147.58
20240513091004,292.22
20240513092004,272.95
20240513093004,267.74
20240513094004,307.84
20240513095004,324.79
20240513100004,316.91
20240513101004,359.67
20240513102004,400.61
20240513103004,417.28
20240513104004,410.82
20240513105004,352.16
20240513110004,401.59
20240513111004,415.22
20240513112004,395.33
20240513113004,379.73
20240513114004,348.72
20240513115004,306.57
20240513120004,253.21
20240513121004,217.03
20240513122004,182.61
20240513123004,138.51
20240513124004,91.83
20240513125004,40.81
20240513130004,10.62
20240513131004,52.79
20240513132004,99.41
20240513133004,150.8
20240513134004,190.72
20240513135004,192.17
20240513140004,109.4
20240513141004,118.04
20240513142004,121.42
20240513143004,127.59
20240513144004,139.12
20240513145004,150.65
20240513150004,161.93
20240513151004,168.03
20240513152004,167.05
20240513153004,156.9
20240513154004,132.53
20240513155004,97.72
20240513160004,67.21
20240513161004,56.25
20240513162004,112.91
20240513163004,206.23
20240513164004,246.32
20240513165004,265.52
20240515090004,868.52
20240515091004,355.23
20240515092004,388.46
20240515093004,381.29
20240515094004,382.4
20240515095004,351.01
20240515100004,316.91
20240515101004,359.67
20240515102004,400.61
20240515103004,417.28
20240515104004,410.82
20240515105004,352.16
20240515110004,436.69
20240515111004,444.74
20240515112004,422.19
20240515113004,406.25
20240515114004,386.05
20240515115004,354.08
20240515120004,313.67
20240515121004,269.89
20240515122004,219.75
20240515123004,161.96
20240515124004,104.26
20240515125004,44.89
20240515130004,10.62
20240515131004,52.79
20240515132004,99.41
20240515133004,150.8
20240515134004,190.72
20240515135004,192.17
20240515140004,109.4
20240515141004,118.04
20240515142004,121.42
20240515143004,127.59
20240515144004,139.12
20240515145004,150.65
20240515150004,161.93
20240515151004,168.03
20240515152004,167.05
20240515153004,156.9
20240515154004,132.53
20240515155004,97.72
20240515160004,67.21
20240515161004,56.25
20240515162004,112.91
20240515163004,206.23
20240515164004,246.32
20240515165004,265.52
20240629090004,557.52
20240629091004,243.25
20240629092004,283.85
20240629093004,307.88
20240629094004,325.55
20240629095004,329.24
20240629100004,316.91
20240629101004,359.67
20240629102004,400.61
20240629103004,417.28
20240629104004,410.82
20240629105004,352.16
20240629110004,450.65
20240629111004,453.54
20240629112004,432.09
20240629113004,415.87
20240629114004,394.71
20240629115004,360.7
20240629120004,312.53
20240629121004,265.21
20240629122004,212.42
20240629123004,157.5
20240629124004,100.39
20240629125004,44.03
20240629130004,10.62
20240629131004,52.79
20240629132004,99.41
20240629133004,150.8
20240629134004,190.72
20240629135004,192.17
20240629140004,109.4
20240629141004,118.04
20240629142004,121.42
20240629143004,127.59
20240629144004,139.12
20240629145004,150.65
20240629150004,161.93
20240629151004,168.03
20240629152004,167.05
20240629153004,156.9
20240629154004,132.53
20240629155004,97.72
20240629160004,67.21
20240629161004,56.25
20240629162004,112.91
20240629163004,206.23
20240629164004,246.32
20240629165004,265.52
20240704090004,686.49
20240704091004,229.6
20240704092004,261.73
20240704093004,273.66
20240704094004,303.09
20240704095004,324.59
20240704100004,316.91
20240704101004,359.67
20240704102004,400.61
20240704103004,417.28
20240704104004,410.82
20240704105004,352.16
20240704110004,373.37
20240704111004,385.87
20240704112004,367.54
20240704113004,353.51
20240704114004,328.52
20240704115004,295.2
20240704120004,251.74
20240704121004,212.44
20240704122004,174.56
20240704123004,135.76
20240704124004,90.34
20240704125004,40.53
20240704130004,10.62
20240704131004,52.79
20240704132004,99.41
20240704133004,150.8
20240704134004,190.72
20240704135004,192.17
20240704140004,109.4
20240704141004,118.04
20240704142004,121.42
20240704143004,127.59
20240704144004,139.12
20240704145004,150.65
20240704150004,161.93
20240704151004,168.03
20240704152004,167.05
20240704153004,156.9
20240704154004,132.53
20240704155004,97.72
20240704160004,67.21
20240704161004,56.25
20240704162004,112.91
20240704163004,206.23
20240704164004,246.32
20240704165004,265.52
20240509090005,82.86
20240509091005,153.14
20240509092005,154.37
20240509093005,171.28
20240509094005,214.45
20240509095005,262.0
20240509100005,303.63
20240509101005,355.78
20240509102005,373.89
20240509103005,354.13
20240509104005,306.83
20240509105005,243.24
20240509110005,220.65
20240509111005,249.31
20240509112005,252.64
20240509113005,252.9
20240509114005,247.36
20240509115005,232.79
20240509120005,208.29
20240509121005,177.92
20240509122005,146.51
20240509123005,116.42
20240509124005,84.58
20240509125005,48.98
20240509130005,7.41
20240509131005,43.05
20240509132005,108.8
20240509133005,183.6
20240509134005,220.2
20240509135005,137.31
20240509140005,90.61
20240509141005,53.97
20240509142005,64.83
20240509143005,59.72
20240509144005,21.4
20240509145005,19.04
20240509150005,70.98
20240509151005,108.59
20240509152005,132.67
20240509153005,149.88
20240509154005,164.36
20240509155005,174.34
20240509160005,183.14
20240509161005,193.66
20240509162005,204.89
20240509163005,216.6
20240509164005,227.71
20240509165005,237.81
20240514090005,148.06
20240514091005,203.43
20240514092005,190.6
20240514093005,205.18
20240514094005,240.1
20240514095005,273.36
20240514100005,303.63
20240514101005,355.78
20240514102005,373.89
20240514103005,354.13
20240514104005,306.83
20240514105005,243.24
20240514110005,224.49
20240514111005,253.18
20240514112005,255.7
20240514113005,255.22
20240514114005,249.12
20240514115005,234.15
20240514120005,209.3
20240514121005,178.56
20240514122005,146.98
20240514123005,116.68
20240514124005,84.73
20240514125005,49.06
20240514130005,7.41
20240514131005,43.05
20240514132005,108.8
20240514133005,183.6
20240514134005,220.2
20240514135005,137.31
20240514140005,90.61
20240514141005,53.97
20240514142005,64.83
20240514143005,59.72
20240514144005,21.4
20240514145005,19.04
20240514150005,70.98
20240514151005,108.59
20240514152005,132.67
20240514153005,149.88
20240514154005,164.36
20240514155005,174.34
20240514160005,183.14
20240514161005,193.66
20240514162005,204.89
20240514163005,216.6
20240514164005,227.71
20240514165005,237.81
20240615090005,205.12
20240615091005,208.56
20240615092005,253.68
20240615093005,274.64
20240615094005,304.5
20240615095005,317.03
20240615100005,303.63
20240615101005,355.78
20240615102005,373.89
20240615103005,354.13
20240615104005,306.83
20240615105005,243.24
20240615110005,256.89
20240615111005,283.51
20240615112005,276.58
20240615113005,272.63
20240615114005,262.35
20240615115005,244.22
20240615120005,216.42
20240615121005,183.15
20240615122005,150.28
20240615123005,118.81
20240615124005,85.94
20240615125005,49.56
20240615130005,7.41
20240615131005,43.05
20240615132005,108.8
20240615133005,183.6
20240615134005,220.2
20240615135005,137.31
20240615140005,90.61
20240615141005,53.97
20240615142005,64.83
20240615143005,59.72
20240615144005,21.4
20240615145005,19.04
20240615150005,70.98
20240615151005,108.59
20240615152005,132.67
20240615153005,149.88
20240615154005,164.36
20240615155005,174.34
20240615160005,183.14
20240615161005,193.66
20240615162005,204.89
20240615163005,216.6
20240615164005,227.71
20240615165005,237.81
20240620090005,189.53
20240620091005,139.15
20240620092005,209.06
20240620093005,264.28
20240620094005,312.1
20240620095005,329.09
20240620100005,303.63
20240620101005,355.78
20240620102005,373.89
20240620103005,354.13
20240620104005,306.83
20240620105005,243.24
20240620110005,259.03
20240620111005,286.93
20240620112005,281.03
20240620113005,278.19
20240620114005,268.1
20240620115005,248.89
20240620120005,219.98
20240620121005,185.53
20240620122005,151.97
20240620123005,119.94
20240620124005,86.58
20240620125005,49.79
20240620130005,7.41
20240620131005,43.05
20240620132005,108.8
20240620133005,183.6
20240620134005,220.2
20240620135005,137.31
20240620140005,90.61
20240620141005,53.97
20240620142005,64.83
20240620143005,59.72
20240620144005,21.4
20240620145005,19.04
20240620150005,70.98
20240620151005,108.59
20240620152005,132.67
20240620153005,149.88
20240620154005,164.36
20240620155005,174.34
20240620160005,183.14
20240620161005,193.66
20240620162005,204.89
20240620163005,216.6
20240620164005,227.71
20240620165005,237.81
20240706090005,475.33
20240706091005,477.39
20240706092005,432.68
20240706093005,402.7
20240706094005,391.7
20240706095005,345.21
20240706100005,303.63
20240706101005,355.78
20240706102005,373.89
20240706103005,354.13
20240706104005,306.83
20240706105005,243.24
20240706110005,323.07
20240706111005,345.14
20240706112005,325.49
20240706113005,314.13
20240706114005,296.89
20240706115005,269.63
20240706120005,233.88
20240706121005,193.36
20240706122005,156.17
20240706123005,121.76
20240706124005,87.12
20240706125005,49.86
20240706130005,7.41
20240706131005,43.05
20240706132005,108.8
20240706133005,183.6
20240706134005,220.2
20240706135005,137.31
20240706140005,90.61
20240706141005,53.97
20240706142005,64.83
20240706143005,59.72
20240706144005,21.4
20240706145005,19.04
20240706150005,70.98
20240706151005,108.59
20240706152005,132.67
20240706153005,149.88
20240706154005,164.36
20240706155005,174.34
20240706160005,183.14
20240706161005,193.66
20240706162005,204.89
20240706163005,216.6
20240706164005,227.71
20240706165005,237.81
20240708090005,341.89
20240708091005,392.23
20240708092005,378.71
20240708093005,364.08
20240708094005,362.45
20240708095005,335.16
20240708100005,303.63
20240708101005,355.78
20240708102005,373.89
20240708103005,354.13
20240708104005,306.83
20240708105005,243.24
20240708110005,306.35
20240708111005,328.73
20240708112005,311.86
20240708113005,301.8
20240708114005,285.31
20240708115005,260.37
20240708120005,227.72
20240708121005,189.87
20240708122005,154.19
20240708123005,120.72
20240708124005,86.63
20240708125005,49.71
20240708130005,7.41
20240708131005,43.05
20240708132005,108.8
20240708133005,183.6
20240708134005,220.2
20240708135005,137.31
20240708140005,90.61
20240708141005,53.97
20240708142005,64.83
20240708143005,59.72
20240708144005,21.4
20240708145005,19.04
20240708150005,70.98
20240708151005,108.59
20240708152005,132.67
20240708153005,149.88
20240708154005,164.36
20240708155005,174.34
20240708160005,183.14
20240708161005,193.66
20240708162005,204.89
20240708163005,216.6
20240708164005,227.71
20240708165005,237.81
20240520090006,784.1
20240520091006,516.63
20240520092006,385.23
20240520093006,332.87
20240520094006,346.7
20240520095006,375.81
20240520100006,386.45
20240520101006,426.89
20240520102006,498.59
20240520103006,536.61
20240520104006,500.88
20240520105006,423.79
20240520110006,478.24
20240520111006,514.77
20240520112006,534.74
20240520113006,539.4
20240520114006,524.36
20240520115006,493.38
20240520120006,450.31
20240520121006,388.31
20240520122006,316.54
20240520123006,245.14
20240520124006,173.65
20240520125006,102.59
20240520130006,29.52
20240520131006,50.04
20240520132006,144.39
20240520133006,243.9
20240520134006,295.92
20240520135006,248.02
20240520140006,164.32
20240520141006,317.56
20240520142006,338.52
20240520143006,279.0
20240520144006,212.96
20240520145006,161.56
20240520150006,142.12
20240520151006,138.62
20240520152006,138.64
20240520153006,140.13
20240520154006,142.21
20240520155006,144.33
20240520160006,148.95
20240520161006,157.7
20240520162006,169.32
20240520163006,181.87
20240520164006,194.82
20240520165006,208.01
20240527090006,665.63
20240527091006,464.79
20240527092006,365.38
20240527093006,340.41
20240527094006,351.68
20240527095006,370.59
20240527100006,386.45
20240527101006,426.89
20240527102006,498.59
20240527103006,536.61
20240527104006,500.88
20240527105006,423.79
20240527110006,489.98
20240527111006,522.05
20240527112006,538.58
20240527113006,539.63
20240527114006,522.29
20240527115006,490.24
20240527120006,446.8
20240527121006,384.61
20240527122006,313.42
20240527123006,242.98
20240527124006,172.29
20240527125006,102.04
20240527130006,29.52
20240527131006,50.04
20240527132006,144.39
20240527133006,243.9
20240527134006,295.92
20240527135006,248.02
20240527140006,164.32
20240527141006,317.56
20240527142006,338.52
20240527143006,279.0
20240527144006,212.96
20240527145006,161.56
20240527150006,142.12
20240527151006,138.62
20240527152006,138.64
20240527153006,140.13
20240527154006,142.21
20240527155006,144.33
20240527160006,148.95
20240527161006,157.7
20240527162006,169.32
20240527163006,181.87
20240527164006,194.82
20240527165006,208.01
20240625090006,857.2
20240625091006,513.11
20240625092006,407.06
20240625093006,411.75
20240625094006,420.99
20240625095006,444.47
20240625100006,386.45
20240625101006,426.89
20240625102006,498.59
20240625103006,536.61
20240625104006,500.88
20240625105006,423.79
20240625110006,517.17
20240625111006,547.16
20240625112006,560.58
20240625113006,559.69
20240625114006,540.45
20240625115006,505.69
20240625120006,460.76
20240625121006,394.39
20240625122006,319.23
